occ90,occ90_desc,occ00,occ00_desc,conversion_factor
,,451,"Hairdressers, hairstylists, and cosmetologists",89.85507246376810000000
,,452,Miscellaneous personal appearance workers,8.21256038647343000000
459,"Attendants, amusement and recreation facilities",,,
,,392,Security guards and gaming surveillance officers,1.89873417721519000000
,,430,First-line supervisors/managers of gaming workers,1.89873417721519000000
,,440,Gaming services workers,32.91139240506330000000
,,442,"Ushers, lobby attendants, and ticket takers",3.79746835443038000000
,,443,Miscellaneous entertainment attendants and related workers,52.53164556962030000000
,,460,Child care workers,1.26582278481013000000
,,462,Recreation and fitness workers,3.79746835443038000000
,,474,Counter and rental clerks,1.89873417721519000000
461,Guides,,,
,,360,"Nursing, psychiatric, and home health aides",12.29508196721310000000
,,454,Tour and travel guides,87.70491803278690000000
462,Ushers,,,
,,406,"Counter attendants, cafeteria, food concession, and coffee shop",1.33333333333333000000
,,442,"Ushers, lobby attendants, and ticket takers",98.66666666666670000000
463,Public transportation attendants,,,
,,455,Transportation attendants,100.00000000000000000000
464,Baggage porters and bellhops,,,
,,412,"Food servers, nonrestaurant",17.82945736434110000000
,,453,"Baggage porters, bellhops, and concierges",79.06976744186050000000
,,455,Transportation attendants,3.10077519379845000000
465,Welfare service aides,,,
,,202,Miscellaneous community and social service specialists,59.52380952380950000000
,,460,Child care workers,1.19047619047619000000
,,461,Personal and home care aides,39.28571428571430000000
466,Family child care providers,,,
,,460,Child care workers,100.00000000000000000000
467,Early childhood teacher's assistants,,,
,,254,Teacher assistants,18.96551724137930000000
,,460,Child care workers,81.03448275862070000000
468,"Child care workers, n.e.c.",,,
,,254,Teacher assistants,7.63358778625954000000
,,460,Child care workers,80.91603053435120000000
,,464,Residential advisors,11.45038167938930000000
469,"Personal service occupations, n.e.c.",,,
,,034,Lodging managers,0.53191489361702100000
,,280,Announcers,1.06382978723404000000
,,363,Massage therapists,13.82978723404260000000
,,365,Medical assistants and other healthcare support occupations,1.06382978723404000000
,,401,First-line supervisors/managers of food preparation and serving workers,1.06382978723404000000
,,415,"Hosts and hostesses, restaurant, lounge, and coffee shop",25.00000000000000000000
,,420,First-line supervisors/managers of housekeeping and janitorial workers,0.53191489361702100000
,,422,Janitors and building cleaners,0.53191489361702100000
,,423,Maids and housekeeping cleaners,19.14893617021280000000
,,442,"Ushers, lobby attendants, and ticket takers",9.57446808510638000000
,,443,Miscellaneous entertainment attendants and related workers,6.38297872340426000000
,,446,Funeral service workers,4.25531914893617000000
,,453,"Baggage porters, bellhops, and concierges",2.65957446808511000000
,,454,Tour and travel guides,0.53191489361702100000
,,462,Recreation and fitness workers,1.06382978723404000000
,,464,Residential advisors,5.31914893617021000000
,,465,"Personal care and service workers, all other ",5.85106382978723000000
,,470,First-line supervisors/managers of retail sales workers,0.53191489361702100000
,,490,"Models, demonstrators, and product promoters",1.06382978723404000000
473,"Farmers, except horticultural",,,
,,021,Farmers and ranchers,70.79207920792080000000
,,425,Grounds maintenance workers,0.99009900990099000000
,,605,Miscellaneous agricultural workers ,28.21782178217820000000
474,Horticultural specialty farmers,,,
,,021,Farmers and ranchers,18.12500000000000000000
,,421,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",5.00000000000000000000
,,425,Grounds maintenance workers,75.62500000000000000000
,,605,Miscellaneous agricultural workers ,1.25000000000000000000
475,"Managers, farms, except horticultural",,,
,,020,"Farm, ranch, and other agricultural managers",70.00000000000000000000
,,600,"First-line supervisors/managers of farming, fishing, and forestry workers",7.77777777777778000000
,,602,Animal breeders,5.55555555555556000000
,,605,Miscellaneous agricultural workers ,16.66666666666670000000
476,"Managers, horticultural specialty farms",,,
,,020,"Farm, ranch, and other agricultural managers",55.43478260869560000000
,,263,Designers,4.34782608695652000000
,,421,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",40.21739130434780000000
477,"Supervisors, farm workers",,,
,,421,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",2.63157894736842000000
,,600,"First-line supervisors/managers of farming, fishing, and forestry workers",97.36842105263160000000
479,Farm workers,,,
,,020,"Farm, ranch, and other agricultural managers",4.87012987012987000000
,,425,Grounds maintenance workers,1.62337662337662000000
,,434,Animal trainers,3.24675324675325000000
,,435,Nonfarm animal caretakers,1.94805194805195000000
,,605,Miscellaneous agricultural workers ,87.66233766233770000000
,,612,Forest and conservation workers,0.32467532467532500000
,,854,"Woodworking machine setters, operators, and tenders, except sawing",0.32467532467532500000
483,Marine life cultivation workers,,,
,,605,Miscellaneous agricultural workers ,100.00000000000000000000
484,Nursery workers,,,
,,425,Grounds maintenance workers,6.93641618497110000000
,,605,Miscellaneous agricultural workers ,93.06358381502890000000
485,"Supervisors, related agricultural occupations",,,
,,020,"Farm, ranch, and other agricultural managers",2.38095238095238000000
,,421,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",73.01587301587300000000
,,425,Grounds maintenance workers,2.38095238095238000000
,,600,"First-line supervisors/managers of farming, fishing, and forestry workers",10.31746031746030000000
,,605,Miscellaneous agricultural workers ,11.90476190476190000000
486,"Groundskeepers and gardeners, except farm",,,
,,422,Janitors and building cleaners,1.74672489082969000000
,,425,Grounds maintenance workers,87.33624454148470000000
,,605,Miscellaneous agricultural workers ,10.91703056768560000000
487,"Animal caretakers, except farm",,,
,,365,Medical assistants and other healthcare support occupations,22.89156626506020000000
,,435,Nonfarm animal caretakers,73.49397590361450000000
,,605,Miscellaneous agricultural workers ,3.61445783132530000000
488,"Graders and sorters, agricultural products",,,
,,604,"Graders and sorters, agricultural products",40.64516129032260000000
,,605,Miscellaneous agricultural workers ,47.09677419354840000000
,,964,"Packers and packagers, hand",12.25806451612900000000
489,"Inspectors, agricultural products",,,
,,601,Agricultural inspectors,76.38888888888890000000
,,604,"Graders and sorters, agricultural products",22.22222222222220000000
,,605,Miscellaneous agricultural workers ,1.38888888888889000000
494,"Supervisors, forestry, and logging workers",,,
,,600,"First-line supervisors/managers of farming, fishing, and forestry workers",80.51948051948050000000
,,613,Logging workers,19.48051948051950000000
495,"Forestry workers, except logging",,,
,,021,Farmers and ranchers,0.65789473684210500000
,,196,"Other life, physical, and social science technicians",27.63157894736840000000
,,612,Forest and conservation workers,71.71052631578950000000
496,Timber cutting and logging occupations,,,
,,613,Logging workers,100.00000000000000000000
497,"Captains and other officers, fishing vessels",,,
,,610,Fishers and related fishing workers,75.86206896551720000000
,,931,Ship and boat captains and operators,24.13793103448280000000
498,Fishers,,,
,,020,"Farm, ranch, and other agricultural managers",0.51546391752577300000
,,605,Miscellaneous agricultural workers ,1.03092783505155000000
,,610,Fishers and related fishing workers,96.39175257731960000000
,,930,Sailors and marine oilers,1.54639175257732000000
,,952,"Dredge, excavating, and loading machine operators",0.51546391752577300000
499,Hunters and trappers,,,
,,610,Fishers and related fishing workers,8.19672131147541000000
,,611,Hunters and trappers,91.80327868852460000000
503,"Supervisors, mechanics and repairers",,,
,,700,"First-line supervisors/managers of mechanics, installers, and repairers",99.31034482758620000000
,,770,First-line supervisors/managers of production and operating workers,0.68965517241379300000
505,Automobile mechanics,,,
,,711,"Electronic equipment installers and repairers, motor vehicles",1.15606936416185000000
,,720,Automotive service technicians and mechanics,98.26589595375720000000
,,721,Bus and truck mechanics and diesel engine specialists,0.57803468208092500000
506,Automobile mechanic apprentices,,,
,,720,Automotive service technicians and mechanics,100.00000000000000000000
507,"Bus, truck, and stationary engine mechanics",,,
,,721,Bus and truck mechanics and diesel engine specialists,96.44970414201180000000
,,722,Heavy vehicle and mobile equipment service technicians and mechanics,3.55029585798817000000
508,Aircraft engine mechanics,,,
,,714,Aircraft mechanics and service technicians,100.00000000000000000000
509,Small engine repairers,,,
,,724,Small engine mechanics,100.00000000000000000000
514,Automobile body and related repairers,,,
,,715,Automotive body and related repairers,92.66055045871560000000
,,716,Automotive glass installers and repairers,7.33944954128440000000
515,"Aircraft mechanics, exc. engine",,,
,,714,Aircraft mechanics and service technicians,100.00000000000000000000
516,Heavy equipment mechanics,,,
,,722,Heavy vehicle and mobile equipment service technicians and mechanics,100.00000000000000000000
517,Farm equipment mechanics,,,
,,722,Heavy vehicle and mobile equipment service technicians and mechanics,100.00000000000000000000
518,Industrial machinery repairers,,,
,,733,Industrial and refractory machinery mechanics,97.29729729729730000000
,,736,Millwrights,1.35135135135135000000
,,841,"Textile knitting and weaving machine setters, operators, and tenders",1.35135135135135000000
519,Machinery maintenance occupations,,,
,,735,"Maintenance workers, machinery",100.00000000000000000000
523,"Electronic repairers, communications and industrial  equipment ",,,
,,290,Broadcast and sound engineering technicians and radio operators,6.28930817610063000000
,,635,Electricians,2.51572327044025000000
,,701,"Computer, automated teller, and office machine repairers",2.51572327044025000000
,,702,Radio and telecommunications equipment installers and repairers,42.76729559748430000000
,,703,Avionics technicians,6.28930817610063000000
,,710,"Electrical and electronics repairers, industrial and utility",4.40251572327044000000
,,711,"Electronic equipment installers and repairers, motor vehicles",1.25786163522013000000
,,712,Electronic home entertainment equipment installers and repairers,14.46540880503140000000
,,713,Security and fire alarm systems installers,0.62893081761006300000
,,742,Telecommunications line installers and repairers,18.86792452830190000000
525,Data processing equipment repairers,,,
,,701,"Computer, automated teller, and office machine repairers",100.00000000000000000000
526,Household appliance and power tool repairers,,,
,,635,Electricians,1.09890109890110000000
,,704,"Electric motor, power tool, and related repairers",6.59340659340659000000
,,731,"Heating, air conditioning, and refrigeration mechanics and installers",1.09890109890110000000
,,732,Home appliance repairers,91.20879120879120000000
527,Telephone line installers and repairers,,,
,,741,Electrical power-line installers and repairers,3.44827586206897000000
,,742,Telecommunications line installers and repairers,96.55172413793100000000
529,Telephone installers and repairers,,,
,,702,Radio and telecommunications equipment installers and repairers,79.13669064748200000000
,,742,Telecommunications line installers and repairers,20.86330935251800000000
533,Miscellaneous electrical and electronic equipment repairers,,,
,,703,Avionics technicians,15.27777777777780000000
,,704,"Electric motor, power tool, and related repairers",40.27777777777780000000
,,705,"Electrical and electronics installers and repairers, transportation equipment",4.16666666666667000000
,,710,"Electrical and electronics repairers, industrial and utility",4.16666666666667000000
,,711,"Electronic equipment installers and repairers, motor vehicles",31.94444444444440000000
,,743,Precision instrument and equipment repairers,1.38888888888889000000
,,762,"Other installation, maintenance, and repair workers",2.77777777777778000000
534,"Heating, air conditioning, and refrigeration mechanics",,,
,,731,"Heating, air conditioning, and refrigeration mechanics and installers",100.00000000000000000000
535,"Camera, watch, and musical instrument repairers",,,
,,743,Precision instrument and equipment repairers,100.00000000000000000000
536,Locksmiths and safe repairers,,,
,,754,Locksmiths and safe repairers,100.00000000000000000000
538,Office machine repairers,,,
,,701,"Computer, automated teller, and office machine repairers",100.00000000000000000000
539,Mechanical controls and valve repairers,,,
,,730,Control and valve installers and repairers,100.00000000000000000000
543,Elevator installers and repairers,,,
,,670,Elevator installers and repairers,100.00000000000000000000
544,Millwrights,,,
,,736,Millwrights,100.00000000000000000000
547,"Specified mechanics and repairers, n.e.c.",,,
,,683,"Explosives workers, ordnance handling experts, and blasters",0.46082949308755800000
,,702,Radio and telecommunications equipment installers and repairers,2.30414746543779000000
,,703,Avionics technicians,0.46082949308755800000
,,704,"Electric motor, power tool, and related repairers",0.46082949308755800000
,,712,Electronic home entertainment equipment installers and repairers,2.30414746543779000000
,,715,Automotive body and related repairers,0.46082949308755800000
,,726,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",3.22580645161290000000
,,730,Control and valve installers and repairers,1.84331797235023000000
,,732,Home appliance repairers,1.38248847926267000000
,,733,Industrial and refractory machinery mechanics,8.75576036866359000000
,,734,"Maintenance and repair workers, general",11.52073732718890000000
,,735,"Maintenance workers, machinery",0.92165898617511500000
,,743,Precision instrument and equipment repairers,7.83410138248848000000
,,751,"Coin, vending, and amusement machine servicers and repairers",6.45161290322581000000
,,755,Manufactured building and mobile home installers,5.06912442396313000000
,,756,Riggers,3.22580645161290000000
,,762,"Other installation, maintenance, and repair workers",32.25806451612900000000
,,775,Miscellaneous assemblers and fabricators,3.68663594470046000000
,,813,Tool and die makers,0.46082949308755800000
,,821,"Tool grinders, filers, and sharpeners",0.46082949308755800000
,,823,Bookbinders and bindery workers,2.30414746543779000000
,,833,Shoe and leather workers and repairers,0.92165898617511500000
,,851,Furniture finishers,0.92165898617511500000
,,876,"Medical, dental, and ophthalmic laboratory technicians",0.46082949308755800000
,,962,"Laborers and freight, stock, and material movers, hand",1.84331797235023000000
549,Not specified mechanics and repairers  ,,,
,,734,"Maintenance and repair workers, general",66.66666666666670000000
,,735,"Maintenance workers, machinery",1.75438596491228000000
,,762,"Other installation, maintenance, and repair workers",31.57894736842110000000
553,"Supervisors; brickmasons, stonemasons, and tile setters",,,
,,620,First-line supervisors/managers of construction trades and extraction workers,100.00000000000000000000
554,"Supervisors, carpenters and related workers",,,
,,620,First-line supervisors/managers of construction trades and extraction workers,96.66666666666670000000
,,770,First-line supervisors/managers of production and operating workers,1.66666666666667000000
,,900,"Supervisors, transportation and material moving workers",1.66666666666667000000
555,"Supervisors, electricians and power transmission installers",,,
,,620,First-line supervisors/managers of construction trades and extraction workers,91.26213592233010000000
,,700,"First-line supervisors/managers of mechanics, installers, and repairers",8.73786407766990000000
556,"Supervisors; painters, paperhangers, and plasterers",,,
,,620,First-line supervisors/managers of construction trades and extraction workers,100.00000000000000000000
557,"Supervisors; plumbers, pipefitters, and steamfitters",,,
,,620,First-line supervisors/managers of construction trades and extraction workers,100.00000000000000000000
558,"Supervisors, construction, n.e.c.",,,
,,620,First-line supervisors/managers of construction trades and extraction workers,87.33333333333330000000
,,700,"First-line supervisors/managers of mechanics, installers, and repairers",4.66666666666667000000
,,770,First-line supervisors/managers of production and operating workers,4.66666666666667000000
,,900,"Supervisors, transportation and material moving workers",3.33333333333333000000
563,Brickmasons and stonemasons,,,
,,622,"Brickmasons, blockmasons, and stonemasons",96.35416666666670000000
,,624,"Carpet, floor, and tile installers and finishers",3.64583333333333000000
564,Brickmason and stonemason apprentices,,,
,,622,"Brickmasons, blockmasons, and stonemasons",100.00000000000000000000
565,"Tile setters, hard and soft",,,
,,624,"Carpet, floor, and tile installers and finishers",100.00000000000000000000
566,Carpet installers,,,
,,624,"Carpet, floor, and tile installers and finishers",100.00000000000000000000
567,Carpenters,,,
,,623,Carpenters,90.03831417624520000000
,,624,"Carpet, floor, and tile installers and finishers",2.29885057471264000000
,,633,"Drywall installers, ceiling tile installers, and tapers",5.74712643678161000000
,,660,"Helpers, construction trades",1.91570881226054000000
569,Carpenter apprentices,,,
,,623,Carpenters,100.00000000000000000000
573,Drywall installers,,,
,,633,"Drywall installers, ceiling tile installers, and tapers",100.00000000000000000000
575,Electricians,,,
,,635,Electricians,96.31578947368420000000
,,713,Security and fire alarm systems installers,3.68421052631579000000
576,Electrician apprentices,,,
,,635,Electricians,100.00000000000000000000
577,Electrical power installers and repairers,,,
,,635,Electricians,14.28571428571430000000
,,700,"First-line supervisors/managers of mechanics, installers, and repairers",5.35714285714286000000
,,741,Electrical power-line installers and repairers,69.64285714285710000000
,,742,Telecommunications line installers and repairers,4.46428571428571000000
,,760,Signal and track switch repairers,6.25000000000000000000
579,"Painters, construction and maintenance",,,
,,626,Construction laborers,0.80321285140562200000
,,642,"Painters, construction and maintenance",93.57429718875500000000
,,881,Painting workers,5.62248995983936000000
583,Paperhangers,,,
,,642,"Painters, construction and maintenance",5.72916666666667000000
,,643,Paperhangers,94.27083333333330000000
584,Plasterers,,,
,,646,Plasterers and stucco masons,100.00000000000000000000
585,"Plumbers, pipefitters, and steamfitters",,,
,,644,"Pipelayers, plumbers, pipefitters, and steamfitters",100.00000000000000000000
587,"Plumber, pipefitter, and steamfitter apprentices",,,
,,644,"Pipelayers, plumbers, pipefitters, and steamfitters",100.00000000000000000000
588,Concrete and terrazzo finishers,,,
,,625,"Cement masons, concrete finishers, and terrazzo workers",100.00000000000000000000
589,Glaziers,,,
,,636,Glaziers,100.00000000000000000000
593,Insulation workers,,,
,,640,Insulation workers,61.14285714285710000000
,,672,Hazardous materials removal workers,38.85714285714290000000
594,"Paving, surfacing, and tamping equipment operators",,,
,,630,"Paving, surfacing, and tamping equipment operators",94.87179487179490000000
,,632,Operating engineers and other construction equipment operators,1.28205128205128000000
,,673,Highway maintenance workers,3.84615384615385000000
595,Roofers,,,
,,651,Roofers,100.00000000000000000000
596,Sheetmetal duct installers,,,
,,652,Sheet metal workers,100.00000000000000000000
597,Structural metal workers,,,
,,650,Reinforcing iron and rebar workers,14.51612903225810000000
,,653,Structural iron and steel workers,78.22580645161290000000
,,774,Structural metal fabricators and fitters,4.03225806451613000000
,,816,"Lay-out workers, metal and plastic",3.22580645161290000000
598,"Drillers, earth",,,
,,682,"Earth drillers, except oil and gas",100.00000000000000000000
599,"Construction trades, n.e.c.",,,
,,425,Grounds maintenance workers,0.69930069930069900000
,,623,Carpenters,0.69930069930069900000
,,624,"Carpet, floor, and tile installers and finishers",1.39860139860140000000
,,625,"Cement masons, concrete finishers, and terrazzo workers",1.39860139860140000000
,,626,Construction laborers,6.99300699300699000000
,,631,Pile-driver operators,2.79720279720280000000
,,632,Operating engineers and other construction equipment operators,0.69930069930069900000
,,644,"Pipelayers, plumbers, pipefitters, and steamfitters",16.08391608391610000000
,,650,Reinforcing iron and rebar workers,2.09790209790210000000
,,653,Structural iron and steel workers,7.69230769230769000000
,,660,"Helpers, construction trades",2.79720279720280000000
,,671,Fence erectors,13.98601398601400000000
,,673,Highway maintenance workers,20.27972027972030000000
,,674,Rail-track laying and maintenance equipment operators,1.39860139860140000000
,,676,Miscellaneous construction and related workers,14.68531468531470000000
,,712,Electronic home entertainment equipment installers and repairers,1.39860139860140000000
,,756,Riggers,3.49650349650350000000
,,896,"Production workers, all other",1.39860139860140000000
613,"Supervisors, extractive occupations",,,
,,620,First-line supervisors/managers of construction trades and extraction workers,95.89041095890410000000
,,900,"Supervisors, transportation and material moving workers",4.10958904109589000000
614,"Drillers, oil well",,,
,,680,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",37.95620437956200000000
,,692,"Roustabouts, oil and gas",40.87591240875910000000
,,693,Helpers--extraction workers,16.05839416058390000000
,,694,Other extraction workers,5.10948905109489000000
615,Explosives workers,,,
,,683,"Explosives workers, ordnance handling experts, and blasters",89.69072164948450000000
,,896,"Production workers, all other",10.30927835051550000000
616,Mining machine operators,,,
,,682,"Earth drillers, except oil and gas",5.92592592592593000000
,,684,Mining machine operators,88.14814814814820000000
,,691,"Roof bolters, mining",5.18518518518519000000
,,694,Other extraction workers,0.74074074074074100000
617,"Mining occupations, n.e.c.",,,
,,684,Mining machine operators,21.23893805309730000000
,,691,"Roof bolters, mining",12.38938053097350000000
,,692,"Roustabouts, oil and gas",0.88495575221238900000
,,694,Other extraction workers,51.32743362831860000000
,,961,Cleaners of vehicles and equipment,14.15929203539820000000
628,"Supervisors, production occupations",,,
,,500,First-line supervisors/managers of office and administrative support workers,15.21739130434780000000
,,620,First-line supervisors/managers of construction trades and extraction workers,2.82608695652174000000
,,700,"First-line supervisors/managers of mechanics, installers, and repairers",2.82608695652174000000
,,770,First-line supervisors/managers of production and operating workers,69.34782608695650000000
,,836,Textile bleaching and dyeing machine operators and tenders,0.21739130434782600000
,,900,"Supervisors, transportation and material moving workers",9.34782608695652000000
,,931,Ship and boat captains and operators,0.21739130434782600000
634,Tool and die makers,,,
,,813,Tool and die makers,100.00000000000000000000
635,Tool and die maker apprentices,,,
,,813,Tool and die makers,100.00000000000000000000
636,"Precision assemblers, metal",,,
,,771,"Aircraft structure, surfaces, rigging, and systems assemblers",26.95652173913040000000
,,773,Engine and other machine assemblers,46.95652173913040000000
,,775,Miscellaneous assemblers and fabricators,26.08695652173910000000
637,Machinists,,,
,,803,Machinists,98.98477157360410000000
,,850,Cabinetmakers and bench carpenters,1.01522842639594000000
639,Machinist apprentices,,,
,,803,Machinists,100.00000000000000000000
643,Boilermakers,,,
,,621,Boilermakers,100.00000000000000000000
644,"Precision grinders, filers, and tool sharpeners ",,,
,,821,"Tool grinders, filers, and sharpeners",100.00000000000000000000
645,"Patternmakers and model makers, metal",,,
,,806,"Model makers and patternmakers, metal and plastic",98.75000000000000000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",1.25000000000000000000
646,Lay-out workers,,,
,,774,Structural metal fabricators and fitters,1.05263157894737000000
,,816,"Lay-out workers, metal and plastic",95.78947368421050000000
,,855,"Woodworkers, all other",1.05263157894737000000
,,896,"Production workers, all other",2.10526315789474000000
647,Precious stones and metals workers (Jewelers),,,
,,743,Precision instrument and equipment repairers,0.75187969924812000000
,,875,Jewelers and precious stone and metal workers,99.24812030075190000000
649,"Engravers, metal",,,
,,891,Etchers and engravers,100.00000000000000000000
653,Sheet metal workers,,,
,,652,Sheet metal workers,100.00000000000000000000
654,Sheet metal worker apprentices,,,
,,652,Sheet metal workers,100.00000000000000000000
655,Miscellaneous precision metal workers,,,
,,774,Structural metal fabricators and fitters,1.33333333333333000000
,,775,Miscellaneous assemblers and fabricators,24.00000000000000000000
,,800,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",32.00000000000000000000
,,803,Machinists,2.66666666666667000000
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",10.66666666666670000000
,,821,"Tool grinders, filers, and sharpeners",28.00000000000000000000
,,891,Etchers and engravers,1.33333333333333000000
656,"Patternmakers and model makers, wood",,,
,,852,"Model makers and patternmakers, wood",87.01298701298700000000
,,855,"Woodworkers, all other",6.49350649350649000000
,,892,"Molders, shapers, and casters, except metal and plastic",6.49350649350649000000
657,Cabinet makers and bench carpenters,,,
,,850,Cabinetmakers and bench carpenters,100.00000000000000000000
658,Furniture and wood finishers,,,
,,851,Furniture finishers,100.00000000000000000000
659,Miscellaneous precision woodworkers,,,
,,854,"Woodworking machine setters, operators, and tenders, except sawing",25.00000000000000000000
,,855,"Woodworkers, all other",75.00000000000000000000
666,Dressmakers,,,
,,835,"Tailors, dressmakers, and sewers",100.00000000000000000000
667,Tailors,,,
,,835,"Tailors, dressmakers, and sewers",100.00000000000000000000
668,Upholsterers,,,
,,845,Upholsterers,100.00000000000000000000
669,Shoe repairers,,,
,,833,Shoe and leather workers and repairers,100.00000000000000000000
674,Miscellaneous precision apparel and fabric workers,,,
,,835,"Tailors, dressmakers, and sewers",2.66666666666667000000
,,840,"Textile cutting machine setters, operators, and tenders",2.66666666666667000000
,,844,Fabric and apparel patternmakers,14.66666666666670000000
,,846,"Textile, apparel, and furnishings workers, all other",80.00000000000000000000
675,"Hand molders and shapers, except jewelers",,,
,,810,"Molders and molding machine setters, operators, and tenders, metal and plastic",11.20689655172410000000
,,892,"Molders, shapers, and casters, except metal and plastic",88.79310344827590000000
676,"Patternmakers, lay-out workers, and cutters",,,
,,636,Glaziers,4.28571428571429000000
,,775,Miscellaneous assemblers and fabricators,0.71428571428571400000
,,806,"Model makers and patternmakers, metal and plastic",56.42857142857140000000
,,844,Fabric and apparel patternmakers,36.42857142857140000000
,,871,Cutting workers,0.71428571428571400000
,,892,"Molders, shapers, and casters, except metal and plastic",1.42857142857143000000
677,Optical goods workers,,,
,,352,"Opticians, dispensing",70.68965517241380000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",0.57471264367816100000
,,876,"Medical, dental, and ophthalmic laboratory technicians",28.73563218390800000000
678,Dental laboratory and medical appliance technicians,,,
,,876,"Medical, dental, and ophthalmic laboratory technicians",100.00000000000000000000
679,Bookbinders,,,
,,823,Bookbinders and bindery workers,100.00000000000000000000
683,Electrical and electronic equipment assemblers,,,
,,772,"Electrical, electronics, and electromechanical assemblers",92.85714285714290000000
,,773,Engine and other machine assemblers,1.90476190476190000000
,,775,Miscellaneous assemblers and fabricators,5.23809523809524000000
684,"Miscellaneous precision workers, n.e.c.",,,
,,775,Miscellaneous assemblers and fabricators,9.61538461538461000000
,,812,"Multiple machine tool setters, operators, and tenders, metal and plastic ",2.88461538461538000000
,,822,"Metalworkers and plastic workers, all other",77.88461538461540000000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",2.88461538461538000000
,,876,"Medical, dental, and ophthalmic laboratory technicians",3.84615384615385000000
,,883,Photographic process workers and processing machine operators,2.88461538461538000000
686,Butchers and meat cutters,,,
,,781,"Butchers and other meat, poultry, and fish processing workers",99.48453608247420000000
,,964,"Packers and packagers, hand",0.51546391752577300000
687,Bakers,,,
,,780,Bakers,100.00000000000000000000
688,Food batchmakers,,,
,,784,Food batchmakers,100.00000000000000000000
689,"Inspectors, testers, and graders",,,
,,054,"Claims adjusters, appraisers, examiners, and investigators",0.58139534883720900000
,,666,Construction and building inspectors,3.48837209302326000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",77.32558139534880000000
,,941,Transportation inspectors,18.60465116279070000000
693,Adjusters and calibrators,,,
,,056,"Compliance officers, except agriculture, construction, health and safety, and transportation",2.89855072463768000000
,,743,Precision instrument and equipment repairers,10.14492753623190000000
,,772,"Electrical, electronics, and electromechanical assemblers",4.34782608695652000000
,,775,Miscellaneous assemblers and fabricators,63.04347826086960000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",19.56521739130430000000
694,Water and sewage treatment plant operators,,,
,,860,"Power plant operators, distributors, and dispatchers",3.03030303030303000000
,,862,Water and liquid waste treatment plant and system operators,91.66666666666670000000
,,863,Miscellaneous plant and system operators,5.30303030303030000000
695,Power plant operators,,,
,,860,"Power plant operators, distributors, and dispatchers",100.00000000000000000000
696,Stationary engineers,,,
,,733,Industrial and refractory machinery mechanics,2.35294117647059000000
,,822,"Metalworkers and plastic workers, all other",1.17647058823529000000
,,860,"Power plant operators, distributors, and dispatchers",8.23529411764706000000
,,861,Stationary engineers and boiler operators,83.52941176470590000000
,,965,Pumping station operators,4.70588235294118000000
699,Miscellaneous plant and system operators,,,
,,863,Miscellaneous plant and system operators,97.40259740259740000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",1.29870129870130000000
,,965,Pumping station operators,1.29870129870130000000
703,Lathe and turning machine set-up operators,,,
,,801,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",7.14285714285714000000
,,822,"Metalworkers and plastic workers, all other",92.85714285714290000000
704,Lathe and turning machine operators,,,
,,801,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",100.00000000000000000000
705,Milling and planing machine operators,,,
,,802,"Milling and planing machine setters, operators, and tenders, metal and plastic",100.00000000000000000000
706,Punching and stamping press machine operators,,,
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",97.68786127167630000000
,,871,Cutting workers,2.31213872832370000000
707,Rolling machine operators,,,
,,794,"Rolling machine setters, operators, and tenders, metal and plastic",94.36619718309860000000
,,801,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",1.40845070422535000000
,,872,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",4.22535211267606000000
708,Drilling and boring machine operators,,,
,,796,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic ",100.00000000000000000000
709,"Grinding, abrading, buffing, and polishing machine operators",,,
,,800,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",75.93582887700530000000
,,854,"Woodworking machine setters, operators, and tenders, except sawing",1.06951871657754000000
,,865,"Crushing, grinding, polishing, mixing, and blending workers",21.39037433155080000000
,,876,"Medical, dental, and ophthalmic laboratory technicians",1.60427807486631000000
713,Forging machine operators,,,
,,793,"Forging machine setters, operators, and tenders, metal and plastic",95.08196721311480000000
,,896,"Production workers, all other",4.91803278688525000000
714,Numerical control machine operators,,,
,,790,Computer control programmers and operators,100.00000000000000000000
715,"Miscellaneous metal, plastic, stone, and glass working machine operators",,,
,,754,Locksmiths and safe repairers,7.89473684210526000000
,,795,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",17.76315789473680000000
